Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
PRDA,Kesehatan,2600,15.0,BUY,C,Macro_Defensive- | Sector_HOT** | Overbought- | PER_Murah* | PBV_Murah | RS_Strong*,63,70,50,75,15,72.9,37.3,49.5,UP,100,342.2,ABOVE,CONTINUATION,NONE,BEARISH,11.7,2315,2600,2500,2767,2892,3017,3.8,6.4,1.68,1000,2600000,100000,RANGING,Bear,Bull,ACCUMULATION,40,"VPT_RISING, VWAP_ABOVE_DELTA_POS, AD_FALLING",196904.3418977256,-0.04776190955800022,-691250.0793650937,YES,1700298,4420774800.0,0.7,242899814,889775500,False,0.8,724180,156184582,406079913200.0,85014934,1.09,0.7,RETAIL_DOMINANT,242899814,reported,889775500,2313416343552,0.0,NEUTRAL,0,41.84,WEAK,-0.92,0.67,68.08,36.038,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,7286.9,0.01438,-0.0679
KAEF,Consumer & Retail,715,15.0,BUY,C,Macro_Defensive- | Sector_HOT** | Overbought- | PER_Murah* | PBV_Murah | RS_Strong*,60,70,15,75,15,85.4,35.6,78.5,UP,100,398.5,ABOVE,CONTINUATION,NONE,BULLISH,45.4,456,715,654,796,857,919,8.5,11.3,1.33,1639,1171885,100000,HIGH_VOLATILITY,Bear,Bull,ACCUMULATION,80,"VPT_RISING, CMF_POSITIVE",26849273.796014495,0.4817354855381898,81382656.33087704,YES,5099106,3645860790.0,0.9,566567368,5566589677,False,3.2,5741506,363169684,259666324060.0,198298578,1.4,0.9,RETAIL_DOMINANT,566567368,reported,5566589677,3980111380480,0.0,NEUTRAL,0,61.65,ULTRA BUY,-0.92,0.67,80.11,15.141,NEUTRAL,0.0,21.2% Modal (Beli ±29 Lot),BIG_ACCUMULATION,15000,8537.41,0.064205,-0.1008
BDMN,Perbankan,4700,14.5,BUY,C,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | EMA+HMA**,58,70,50,50,15,75.4,50.8,94.2,UP,100,99.3,ABOVE,CONTINUATION,NONE,BULLISH,87.2,2480,4700,4270,5273,5703,6133,9.1,12.2,1.34,232,1090400,100000,HIGH_VOLATILITY,Bear,Bull,ACCUMULATION,60,"VPT_RISING, AD_RISING",35628697.210710905,0.09447133510152701,39082359.38905653,NO,5660841,26605952700.0,0.8,707605228,22400000,False,1.8,14539530,454282558,2135128022600.0,247661829,1.25,0.8,RETAIL_DOMINANT,707605228,reported,22400000,45935698640896,0.0,NEUTRAL,0,69.2,ULTRA BUY,-0.92,0.67,73.24,467.319,NEUTRAL,0.0,25.0% Modal (Beli ±5 Lot),BIG_ACCUMULATION,15000,7535.74,0.084255,-0.0106
STTP,Consumer & Retail,11225,11.5,BUY,C,Macro_Defensive- | Sector_HOT** | Overbought- | PER_Murah* | RS_Strong* | Alpha_Leader***,57,65,15,75,15,72.0,13.5,100.0,UP,100,227.0,ABOVE,BREAKOUT,NONE,BULLISH,14.8,9550,11225,10899,11769,12177,12585,2.9,4.8,1.66,306,3434850,100000,RANGING,Bear,Bull,ACCUMULATION,40,"VPT_RISING, AD_RISING",418.31015135015605,-0.0006772368735558699,331.818181818182,NO,1894430,21264976750.0,0.7,270632900,1310000000,False,0.8,616,174016955,1953340319875.0,94721515,1.09,0.7,RETAIL_DOMINANT,270632900,reported,1310000000,14704749576192,0.0,NEUTRAL,0,49.88,WEAK,-0.92,0.67,45.16,-76.51,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,7199.5,0.03877,-0.1047
ADES,Consumer & Retail,22800,12.5,BUY,C,Macro_Defensive- | Sector_HOT** | RS_Strong* | Alpha_Leader*** | EMA+HMA** | Broksum_ACCUM***,51,55,15,75,15,80.4,65.5,84.3,UP,100,127.3,ABOVE,CONTINUATION,NONE,BULLISH,50.2,16400,23300,20991,25212,27021,28829,7.9,10.6,1.34,55,1254000,100000,HIGH_VOLATILITY,Bear,Bull,ACCUMULATION,80,"VPT_RISING, CMF_POSITIVE",50001.69449636586,0.2498983648329401,319409.4792180229,NO,458916,10463284800.0,0.9,50990679,589896800,False,3.2,69106,32685026,745218592800.0,17846737,1.4,0.9,RETAIL_DOMINANT,50990679,reported,589896800,13449648144384,0.0,NEUTRAL,0,65.99,ULTRA BUY,-0.92,0.67,86.52,1583.594,NEUTRAL,0.0,24.5% Modal (Beli ±1 Lot),BIG_ACCUMULATION,15000,8040.18,0.036787,0.0492
PEHA,Consumer & Retail,384,14.5,BUY,C,Macro_Defensive- | Sector_HOT** | Overbought- | PER_Murah* | PBV_Murah | RS_Strong*,50,50,50,75,0,79.5,24.1,56.3,UP,100,486.6,ABOVE,CONTINUATION,NONE,BULLISH,29.9,294,384,357,429,464,498,7.0,11.7,1.67,3703,1421952,100000,RANGING,Bear,Bull,NEUTRAL,50,"VPT_RISING, VWAP_ABOVE_DELTA_POS, CMF_NEGATIVE, AD_FALLING",4341094.719354219,-0.15541180409466823,-7386163.593073593,YES,1376340,528514560.0,0.5,275268000,840000000,False,0.0,1745860,177547860,68178378240.0,96343800,0.78,0.5,RETAIL_DOMINANT,275268000,reported,840000000,322560000000,0.0,NEUTRAL,0,61.68,ULTRA BUY,-0.92,0.67,77.54,6.962,NEUTRAL,0.0,21.3% Modal (Beli ±55 Lot),BIG_ACCUMULATION,15000,7951.68,0.059102,-0.1597
MAPI,Consumer & Retail,1505,14.0,PANTAU,D,Macro_Defensive- | Sector_HOT** | Overbought- | PER_Murah* | RS_Strong* | Alpha_Leader***,49,50,25,75,15,67.2,19.6,96.7,UP,97,386.1,ABOVE,CONTINUATION,NONE,BULLISH,20.8,1215,1505,1428,1634,1731,1827,5.1,8.6,1.69,1298,1953490,100000,RANGING,Bear,Bull,ACCUMULATION,80,"VPT_RISING, CMF_POSITIVE",19727955.06878238,0.3421450725199311,221212935.57997558,YES,73206000,110175030000.0,0.9,8134000000,16600000000,False,3.2,31021020,5213894000,7846910470000.0,2846900000,1.4,0.9,RETAIL_DOMINANT,8134000000,reported,16600000000,24983000580096,0.0,NEUTRAL,0,58.95,BUY,-0.92,0.67,64.59,21.943,NEUTRAL,0.0,19.2% Modal (Beli ±12 Lot),BIG_ACCUMULATION,15000,6569.53,0.042563,0.1924
JPFA,Consumer & Retail,2530,12.5,PANTAU,D,Macro_Defensive- | Sector_HOT** | PER_Murah* | RS_Strong* | Alpha_Leader*** | EMA+HMA**,49,50,25,75,15,56.7,13.7,91.1,UP,82,30.5,ABOVE,REVERSAL,NONE,BULLISH,14.3,2220,2580,2407,2735,2889,3043,4.9,8.1,1.65,813,2056890,100000,TRENDING,Bear,Bull,ACCUMULATION,60,"VPT_RISING, AD_RISING",427401.2761847377,0.1240703573056514,23242704.059875324,NO,40676379,102911238870.0,0.8,5084547494,8716079901,False,1.8,13310883,3264279493,8258627117290.0,1779591622,1.25,0.8,RETAIL_DOMINANT,5084547494,reported,8716079901,29418003103744,0.0,NEUTRAL,0,50.97,BUY,-0.92,0.67,49.99,16.807,NEUTRAL,0.0,13.2% Modal (Beli ±5 Lot),BIG_ACCUMULATION,15000,4665.89,0.031377,0.3065
IRRA,Kesehatan,482,11.5,PANTAU,D,Macro_Defensive- | Sector_HOT** | Overbought- | PER_Murah* | PBV_Murah | RS_Strong*,47,50,25,75,0,72.8,25.8,43.9,UP,100,415.1,BELOW,CONTINUATION,NONE,BEARISH,30.3,386,510,441,537,578,619,8.5,11.4,1.34,2439,1175598,100000,HIGH_VOLATILITY,Bear,Bull,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",7975181.698621263,-0.18537449949944793,-29622312.151067324,YES,595760,287156320.0,0.27,216640000,1507817400,False,-0.8,5931166,140220240,67586155680.0,75824000,0.42,0.27,RETAIL_DOMINANT,216640000,reported,1507817400,726767960064,0.0,NEUTRAL,0,56.28,BUY,-0.92,0.67,86.78,9.407,NEUTRAL,0.0,17.2% Modal (Beli ±35 Lot),BIG_ACCUMULATION,15000,7276.22,0.058795,-0.1047
LSIP,Agrikultur,1530,8.5,PANTAU,D,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,45,50,50,50,0,46.5,41.0,15.2,DN,100,-126.1,BELOW,REVERSAL,NONE,BEARISH,19.7,1480,1785,1438,1684,1800,1915,6.0,10.1,1.68,1086,1661580,100000,TRENDING,Bear,Bull,DISTRIBUTION,40,"AD_FALLING, VWAP_BELOW_DELTA_NEG",1228860.501463037,0.030006492510914827,-6583716.620915029,NO,7572853,11586465090.0,0.27,2753765050,6819963965,False,-0.8,19295903,1782374430,2727032877900.0,963817767,0.42,0.27,RETAIL_DOMINANT,2753765050,reported,6819963965,10434544402432,0.0,NEUTRAL,0,53.74,BUY,-0.92,0.67,41.87,38.249,NEUTRAL,0.0,15.3% Modal (Beli ±10 Lot),BIG_ACCUMULATION,15000,4649.89,0.038417,0.1952
SAME,Kesehatan,354,12.0,PANTAU,D,Macro_Defensive- | Sector_HOT** | Overbought- | RS_Strong* | Alpha_Leader*** | VOL_ANOMALY***,45,50,0,75,0,60.2,22.7,42.3,UP,100,285.7,BELOW,CONTINUATION,NONE,BEARISH,6.0,332,354,338,381,401,422,4.5,7.6,1.69,6250,2212500,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",228756.1165351905,-0.24285457899541485,-4817703.333333328,YES,7205026,2550579204.0,0.27,2620009512,17164632545,False,-0.8,854643,1695801157,600313609578.0,917003329,0.42,0.27,RETAIL_DOMINANT,2620009512,reported,17164632545,6076279816192,0.0,NEUTRAL,0,39.17,WEAK,-0.92,0.67,56.25,0.486,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,6017.69,0.015848,0.2545
INTP,Industri Dasar & Logam,5225,8.5,PANTAU,D,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,42,45,50,50,0,46.3,18.3,27.3,UP,82,-63.0,BELOW,REVERSAL,NONE,BEARISH,10.4,5075,5575,5024,5560,5811,6062,3.8,6.4,1.68,497,2596825,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-22276.35562962736,-0.1701525008586261,-2437915.6709956676,NO,2078501,10860167725.0,0.22,923778357,3283724199,False,-1.8,1251896,598377432,3126522082200.0,323322424,0.35,0.22,RETAIL_DOMINANT,923778357,reported,3283724199,17157459017728,0.0,NEUTRAL,0,40.58,WEAK,-0.92,0.67,39.14,-108.21,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3808.19,0.018093,0.5019
RALS,Consumer & Retail,460,14.5,PANTAU,D,Macro_Defensive- | Sector_HOT** | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader***,39,30,50,75,15,56.8,16.3,80.0,UP,100,161.3,ABOVE,CONTINUATION,NONE,BULLISH,5.5,438,460,447,482,498,514,2.8,4.8,1.71,7692,3538320,100000,RANGING,Bear,Bull,ACCUMULATION,40,"VPT_RISING, VWAP_ABOVE_DELTA_POS, AD_FALLING",208421.89367584046,-0.08541175378172433,-10218678.095238095,NO,10113838,4652365480.0,0.7,1444834039,5931263500,False,0.8,7056706,929028288,427353012480.0,505691913,1.09,0.7,RETAIL_DOMINANT,1444834039,reported,5931263500,2728381120512,0.0,NEUTRAL,0,33.0,WEAK,-0.92,0.67,53.16,-1.064,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,5678.1,0.012792,0.4157
DGNS,Kesehatan,274,8.0,PANTAU,D,Macro_Defensive- | Sector_HOT** | PER_Murah* | Broksum_ACCUM***,38,45,25,45,0,46.0,14.2,29.6,UP,100,32.2,BELOW,CONTINUATION,NONE,BEARISH,13.1,266,294,249,316,347,379,9.1,15.3,1.68,4000,1096000,100000,RANGING,Bear,Bull,DISTRIBUTION,80,"VOL_SPIKE_STABLE, VOL_SPIKE_DOWN, VPT_FALLING",-345604.3961754665,-0.30731808774718417,-20509030.274082646,YES,502556,137700344.0,0.17,287175000,1250000000,False,-3.2,2395846,186161194,51008167156.0,100511250,0.27,0.17,RETAIL_DOMINANT,287175000,reported,1250000000,342500016128,0.0,NEUTRAL,0,48.48,WEAK,-0.92,0.67,54.86,-5.214,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4603.24,0.026489,0.149
RMKE,Energi & Tambang,3370,6.0,PANTAU,D,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,38,45,-20,50,15,54.3,15.2,70.0,UP,100,70.9,ABOVE,BREAKOUT,NONE,BULLISH,12.1,3150,3560,3138,3757,4047,4337,6.9,11.5,1.67,431,1452470,100000,RANGING,Bear,Bull,ACCUMULATION,60,"VPT_RISING, AD_RISING",816767.5895416029,0.05671721830131912,5043956.890032828,NO,14336000,48312320000.0,0.8,1792000000,4375000000,False,1.8,14359330,1150464000,3877063680000.0,627200000,1.25,0.8,RETAIL_DOMINANT,1792000000,reported,4375000000,14743750311936,0.0,NEUTRAL,0,45.37,WEAK,-0.92,0.67,45.97,-38.586,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,5427.4,0.034161,0.5433
BNLI,Konglomerat & Investasi,3440,7.5,PANTAU,D,Macro_Defensive- | Sector_COLD- | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,38,45,0,50,15,56.1,20.3,80.3,UP,100,55.8,ABOVE,BREAKOUT,NONE,BULLISH,18.4,2890,3440,3156,3913,4268,4623,8.3,13.8,1.66,352,1210880,100000,RANGING,Bear,Bear,ACCUMULATION,80,"VPT_RISING, CMF_POSITIVE",50826.43916030484,0.1796811561684791,266664.6275498696,NO,240967,828926480.0,0.9,26774171,26880234,False,3.2,92570,17162245,59038122800.0,9370959,1.4,0.9,RETAIL_DOMINANT,26774171,reported,26880234,124463714664448,0.0,NEUTRAL,0,54.66,BUY,-0.92,0.67,55.54,18.097,NEUTRAL,0.0,16.0% Modal (Beli ±4 Lot),BIG_ACCUMULATION,15000,5609.35,0.050485,0.5373
INCO,Energi & Tambang,6025,3.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,37,45,-20,50,0,45.2,23.3,35.6,DN,100,-144.5,BELOW,REVERSAL,NONE,BEARISH,24.8,5425,6925,5528,6853,7475,8096,8.2,13.7,1.67,201,1211025,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VOL_SPIKE_DOWN, VPT_FALLING",-1301671.6249745712,-0.08353906688081049,-34679225.78289941,YES,4893015,29480415375.0,0.22,2174673743,10539784534,False,-1.8,19568176,1408644918,8487085630950.0,761135810,0.35,0.22,RETAIL_DOMINANT,2174673743,reported,10539784534,63502198767616,-0.04,NEUTRAL,6,0.0,TIDAK DIUJI,-0.92,0.67,34.45,-37.753,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4523.5,0.05511,0.4544
BJTM,Perbankan,595,15.0,PANTAU,D,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,37,35,50,50,15,57.5,16.4,71.4,UP,92,115.4,ABOVE,CONTINUATION,NONE,BULLISH,5.5,575,605,581,618,635,653,2.4,3.9,1.62,7142,4249490,100000,RANGING,Bear,Bull,ACCUMULATION,80,"VOL_SPIKE_STABLE, VPT_RISING",508920.18083276285,0.1474382365408325,34436733.33333334,YES,6933037,4125157015.0,0.9,770337525,3081350100,True,3.2,10102370,493786355,293802881225.0,269618133,1.4,0.9,RETAIL_DOMINANT,770337525,proxy,3081350100,8934220890112,0.0,NEUTRAL,0,37.34,WEAK,-0.92,0.67,66.05,5.257,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,5302.89,0.011863,0.4815
CFIN,Perbankan,350,15.0,PANTAU,D,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,37,35,50,50,15,60.7,28.8,66.7,UP,100,102.2,ABOVE,CONTINUATION,NONE,BULLISH,5.7,336,352,339,368,382,396,3.1,5.1,1.65,9090,3181500,100000,RANGING,Bear,Bull,ACCUMULATION,60,"VPT_RISING, AD_RISING",297866.6706611038,0.23184038440541022,11216657.619047623,NO,15464083,5412429050.0,0.8,1933010409,3984520457,False,1.8,2205630,1240992683,434347439050.0,676553643,1.25,0.8,RETAIL_DOMINANT,1933010409,reported,3984520457,1394582093824,0.0,NEUTRAL,0,43.53,WEAK,-0.92,0.67,59.03,3.183,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,6070.08,0.013576,0.4271
MTDL,Teknologi & Telco,585,13.0,PANTAU,D,Macro_Defensive- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Pullback_EMA21** | EMA+HMA**,35,35,25,50,15,53.9,19.1,54.5,DN,100,-12.6,ABOVE,CONTINUATION,NONE,BULLISH,9.7,560,605,562,623,651,679,3.9,6.5,1.67,4347,2542995,100000,RANGING,Bear,Bull,ACCUMULATION,40,"VPT_RISING, AD_RISING",217525.0704425986,0.23600937079339,10111818.57142857,NO,38078353,22275836505.0,0.7,5439764791,12276884585,False,0.8,1841203,3497768762,2046194725770.0,1903917676,1.09,0.7,RETAIL_DOMINANT,5439764791,reported,12276884585,7181977518080,0.0,NEUTRAL,0,37.29,WEAK,-0.92,0.67,49.4,-2.191,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,5388.3,0.017368,0.3304
BMHS,Kesehatan,199,10.5,PANTAU,D,Macro_Defensive- | Sector_HOT** | Overbought- | PBV_Murah | RS_Strong* | Alpha_Leader***,35,30,25,75,0,72.5,15.4,45.2,UP,100,416.0,ABOVE,CONTINUATION,NONE,BEARISH,7.8,183,199,188,217,231,244,5.5,9.0,1.64,9090,1808910,100000,RANGING,Bear,Bull,NEUTRAL,50,"VPT_RISING, VWAP_ABOVE_DELTA_POS, CMF_NEGATIVE, AD_FALLING",2634781.9622070193,-0.16953722858243828,-22695469.208046913,YES,10225590,2034892410.0,0.5,2045118059,8603416176,False,0.0,4321516,1319101149,262501128651.0,715791320,0.78,0.5,RETAIL_DOMINANT,2045118059,reported,8603416176,1712079896576,0.0,NEUTRAL,0,48.52,WEAK,-0.92,0.67,66.37,-0.016,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,7245.93,0.014366,0.2258
DMAS,Properti & Real Estate,150,14.0,PANTAU,D,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | EMA*,35,35,25,50,15,69.5,42.4,64.0,UP,100,131.6,ABOVE,CONTINUATION,NONE,BULLISH,17.5,135,154,143,159,165,172,4.7,6.0,1.28,14285,2142750,100000,HIGH_VOLATILITY,Bear,Bull,ACCUMULATION,60,"VPT_RISING, AD_RISING",34673850.612699464,0.0795379210650585,171821469.26406914,YES,67967048,10195057200.0,0.8,8495881044,48198111100,False,1.8,82046250,5454355631,818153344650.0,2973558365,1.25,0.8,RETAIL_DOMINANT,8495881044,reported,48198111100,7229716561920,0.0,NEUTRAL,0,44.36,WEAK,-0.92,0.67,82.4,4.265,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,6947.79,0.015699,0.202
HOKI,Consumer & Retail,67,10.0,PANTAU,D,Macro_Defensive- | Sector_HOT** | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,34,30,15,75,0,46.8,13.3,25.0,UP,100,-39.7,BELOW,CONTINUATION,NONE,BEARISH,8.2,66,71,64,72,76,79,4.5,7.5,1.67,33333,2233311,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,4661510.744549893,-0.08114154512169196,-46346726.66666663,NO,14798251,991482817.0,0.5,2959650325,9677752680,False,0.0,24402356,1908974461,127901288887.0,1035877613,0.78,0.5,RETAIL_DOMINANT,2959650325,reported,9677752680,648409382912,0.0,NEUTRAL,0,37.3,WEAK,-0.92,0.67,46.79,-0.458,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4679.32,0.016774,0.4665
CAMP,Consumer & Retail,198,6.5,PANTAU,D,Macro_Defensive- | Sector_HOT** | PBV_Murah | RS_Strong* | Wyckoff_Absorb*** | Broksum_ACCUM***,34,30,15,75,0,39.2,21.2,11.1,DN,100,-110.3,BELOW,CONTINUATION,NONE,BEARISH,8.1,198,210,192,208,216,224,3.0,5.1,1.7,16666,3299868,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-11933.189616462332,-0.05265833685239007,-532213.3333333321,NO,1289035,255228930.0,0.27,468740250,5885000000,False,-0.8,317313,303392128,60071641344.0,164059087,0.42,0.27,RETAIL_DOMINANT,468740250,reported,5885000000,1165230080000,0.01,NEUTRAL,10,40.17,WEAK,-0.92,0.67,39.2,-0.903,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3920.46,0.01122,0.2966
KLBF,Kesehatan,890,9.2,PANTAU,D,Macro_Defensive- | Sector_HOT** | PER_Murah* | Broksum_ACCUM***,34,45,25,25,0,41.9,31.1,40.0,UP,73,-23.1,BELOW,CONTINUATION,NONE,BEARISH,19.5,850,990,852,953,1000,1048,4.3,7.1,1.65,2631,2341590,100000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-4395136.300436646,-0.24738437926076753,-303012918.37662315,NO,40484720,36031400800.0,0.22,17993209223,45248860110,False,-1.8,52700000,11655101275,10373040134750.0,6297623228,0.35,0.22,RETAIL_DOMINANT,17993209223,reported,45248860110,40271484026880,0.0,NEUTRAL,0,49.88,WEAK,-0.92,0.67,48.31,-28.943,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3094.01,0.019897,0.5141
TAPG,Agrikultur,1875,7.2,PANTAU,D,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,33,35,25,50,0,47.0,36.8,12.4,DN,100,-74.2,BELOW,CONTINUATION,NONE,BEARISH,21.4,1785,2140,1745,2092,2255,2418,6.9,11.6,1.68,769,1441875,100000,TRENDING,Bear,Bull,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-2590825.3622690365,-0.08104576261818192,-58542222.67994533,NO,9249397,17342619375.0,0.27,3363417327,19852540000,False,-0.8,28723200,2176971866,4081822248750.0,1177196064,0.42,0.27,RETAIL_DOMINANT,3363417327,reported,19852540000,37223512670208,0.0,NEUTRAL,0,55.39,BUY,-0.92,0.67,45.42,62.788,NEUTRAL,0.0,16.5% Modal (Beli ±8 Lot),BIG_ACCUMULATION,15000,4703.74,0.036113,-0.0338
SMRA,Properti & Real Estate,324,11.0,PANTAU,D,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Pullback_EMA21** | Broksum_ACCUM***,33,30,50,50,0,48.9,24.5,78.6,UP,100,-6.3,ABOVE,CONTINUATION,NONE,BULLISH,13.4,302,344,312,343,358,372,3.7,5.9,1.59,8333,2699892,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VWAP_ABOVE_DELTA_POS, VPT_FALLING, AD_FALLING",-3100554.158981552,-0.13729306478373143,-107390814.44444454,NO,26404258,8554979592.0,0.27,9601548443,16508568358,False,-0.8,29666173,6214602230,2013531122520.0,3360541955,0.42,0.27,RETAIL_DOMINANT,9601548443,reported,16508568358,5348776214528,0.0,NEUTRAL,0,47.17,WEAK,-0.92,0.67,47.66,-5.588,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4893.07,0.024796,0.6694
TINS,Energi & Tambang,3560,7.0,PANTAU,D,Macro_Defensive- | Sector_COLD- | PER_Murah* | News_BULLISH*** | VOL_ANOMALY*** | Broksum_ACCUM***,33,45,25,20,0,45.9,17.1,33.0,DN,92,-144.1,BELOW,REVERSAL,NONE,BEARISH,15.4,3490,4100,3231,4109,4520,4932,9.2,15.4,1.67,303,1078680,100000,RANGING,Bear,Bull,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-10942786.038075194,-0.26621351380205294,-289064474.0670899,YES,4561748,16239822880.0,0.17,2606713709,7447753453,False,-3.2,50053153,1689802163,6015695700280.0,912349798,0.27,0.17,RETAIL_DOMINANT,2606713709,reported,7447753453,26514001231872,0.48,POSITIVE,1,51.89,BUY,-0.92,0.67,44.0,23.025,NEUTRAL,0.0,13.9% Modal (Beli ±3 Lot),BIG_ACCUMULATION,15000,4230.69,0.047234,0.6473
PMUI,Pantauan Khusus (High Volatility),104,13.2,PANTAU,D,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,32,35,15,50,0,49.3,37.7,20.8,UP,100,-42.0,BELOW,CONTINUATION,NONE,BEARISH,8.9,101,109,96,118,128,138,7.7,13.5,1.75,12500,1300000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",387878.5268434398,-0.3937078294642904,-24230669.725829724,NO,3190000,331760000.0,0.27,1160000000,5800000000,False,-0.8,4345110,750810000,78084240000.0,406000000,0.42,0.27,RETAIL_DOMINANT,1160000000,reported,5800000000,603200028672,0.0,NEUTRAL,0,40.07,WEAK,-0.92,0.67,47.19,-0.103,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4928.99,0.021335,0.2496
DUTI,Properti & Real Estate,4100,8.5,PANTAU,D,Macro_Defensive- | PBV_Murah | RS_Strong* | Wyckoff_Absorb*** | Broksum_ACCUM***,32,30,40,50,0,46.5,16.7,25.8,UP,100,-70.9,BELOW,CONTINUATION,NONE,BEARISH,9.4,3920,4330,3958,4337,4515,4693,3.5,5.8,1.66,704,2886400,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"AD_FALLING, VWAP_BELOW_DELTA_NEG",254.78605032175983,-0.15463213213213203,-11417.777777777766,NO,30067,123274700.0,0.27,10933500,1850000000,False,-0.8,3020,7076709,29014506900.0,3826724,0.42,0.27,RETAIL_DOMINANT,10933500,reported,1850000000,7584999800832,0.0,NEUTRAL,0,47.37,WEAK,-0.92,0.67,46.46,19.174,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4646.4,0.026403,-0.2457
