Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d
SCMA,Konglomerat & Investasi,262,0.3,HINDARI,F,Macro_Defensive- | Sector_COLD- | Alpha_Leader*** | News_BEARISH--- | RSI44* | Stoch14UP,2,44.0,17.6,13.8,DN,89,-85.7,BELOW,CONTINUATION,NONE,BEARISH,21.4,256,308,243,293,316,339,7.3,11.8,1.62,52631,13789322,1000000,RANGING,Bear,Bull,NEUTRAL,50,AD_FALLING,8029586.619910941,-0.07443461884855809,-161940620.40404034,NO,20864470,5466491140.0,0.5,4172894053,63504703280,False,0.0,107430466,2691516665,705177366230.0,1460512918,0.78,0.5,RETAIL_DOMINANT,4172894053,reported,63504703280,16638232494080,-0.61,NEGATIVE,5,0.0,TIDAK DIUJI,-0.48,-0.15,42.96,0.027
SMDR,Transportasi & Logistik,344,0.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | News_BULLISH*** | RSI42*,2,41.7,14.6,22.2,DN,100,-72.6,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,11.6,332,368,328,371,390,410,4.7,7.8,1.66,62500,21500000,1000000,RANGING,Bear,Bull,NEUTRAL,50,"VPT_RISING, AD_FALLING",1751893.354817897,-0.03518970167762265,-13594391.111111134,NO,20635712,7098684928.0,0.5,4127142468,16375600000,False,0.0,18360393,2662006893,915730371192.0,1444499863,0.78,0.5,RETAIL_DOMINANT,4127142468,reported,16375600000,5633206648832,0.3,POSITIVE,1,0.0,TIDAK DIUJI,-0.48,-0.15,41.73,-2.159
HUMI,Pantauan Khusus (High Volatility),182,0.3,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | RSI42*,2,42.1,16.7,6.4,DN,100,-79.1,BELOW,CONTINUATION,NONE,BEARISH,31.4,168,222,161,217,244,270,11.5,19.2,1.67,47619,8666658,1000000,RANGING,Bear,Bull,NEUTRAL,50,"VPT_RISING, AD_FALLING",87155288.02146244,-0.0435511139532295,-96152608.05422544,NO,21206459,3859575538.0,0.5,4241291805,18062584536,False,0.0,152414043,2735633215,497885245130.0,1484452131,0.78,0.5,RETAIL_DOMINANT,4241291805,reported,18062584536,3287390355456,0.0,NEUTRAL,2,0.0,TIDAK DIUJI,-0.48,-0.15,43.41,-1.035
CTRA,Properti & Real Estate,700,0.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI40* | OBV+Trend,2,40.3,22.7,13.3,DN,83,-98.2,BELOW,CONTINUATION,NONE,BEARISH,10.4,690,760,673,745,779,813,3.9,6.4,1.64,37037,25925900,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,974830.8898761021,0.009455083741476834,-7323423.809523821,NO,43189096,30232367200.0,0.5,8637819346,18535695255,False,0.0,12823476,5571393479,3899975435300.0,3023236771,0.78,0.5,RETAIL_DOMINANT,8637819346,reported,18535695255,12974986100736,0.0,NEUTRAL,2,0.0,TIDAK DIUJI,-0.48,-0.15,40.27,-3.144
SMDR,Transportasi & Logistik,344,0.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | News_BULLISH*** | RSI42*,2,41.7,14.6,22.2,DN,100,-72.6,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,11.6,332,368,328,371,390,410,4.7,7.8,1.66,62500,21500000,1000000,RANGING,Bear,Bull,NEUTRAL,50,"VPT_RISING, AD_FALLING",1751893.354817897,-0.03518970167762265,-13594391.111111134,NO,20635712,7098684928.0,0.5,4127142468,16375600000,False,0.0,18360393,2662006893,915730371192.0,1444499863,0.78,0.5,RETAIL_DOMINANT,4127142468,reported,16375600000,5633206648832,0.3,POSITIVE,1,0.0,TIDAK DIUJI,-0.48,-0.15,41.73,-2.159
WIKA,Infrastruktur & Konstruksi,204,-0.2,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Murah | News_BULLISH*** | Entry* | KC-LO,1,100.0,0.0,,DN,100,0.0,BELOW,NONE,NONE,BEARISH,0.0,204,204,204,204,204,204,0.0,0.0,0.0,0,0,0,RANGING,Bear,Bear,NEUTRAL,50,NEUTRAL,0.0,0.0,0.0,NO,14018982,2859872328.0,0.5,2803796498,39871963858,False,0.0,0,1808448742,368923543368.0,981328774,0.78,0.5,RETAIL_DOMINANT,2803796498,reported,39871963858,8133880578048,0.26,POSITIVE,2,0.0,TIDAK DIUJI,-0.48,-0.15,100.0,0.0
SILO,Kesehatan,2540,0.2,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | ADX30 | RSI40* | Stoch21UP | BullDiv,1,40.4,29.9,21.4,DN,100,-88.0,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,14.8,2480,2760,2448,2694,2810,2925,3.6,6.1,1.69,10869,27607260,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-113992.41455404134,-0.11786259170258215,-1989669.978354983,NO,3475488,8827739520.0,0.27,1263813989,12987503744,False,-0.8,838140,818003605,2077729156700.0,442334896,0.42,0.27,RETAIL_DOMINANT,1263813989,reported,12987503744,32988259680256,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,33.53,-57.327
MAPA,Consumer & Retail,625,0.2,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | RSI43* | OBV+Trend | CCI-OS,1,42.8,16.8,5.9,DN,100,-116.7,BELOW,CONTINUATION,NONE,BEARISH,12.3,625,710,589,685,730,775,5.8,9.6,1.66,27777,17360625,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,7042215.755420238,-0.07609061702628318,31044215.0,NO,43749364,27343352500.0,0.5,8749872880,28504000000,False,0.0,29340243,5643668008,3527292505000.0,3062455508,0.78,0.5,RETAIL_DOMINANT,8749872880,reported,28504000000,17815000055808,-0.03,NEUTRAL,5,0.0,TIDAK DIUJI,-0.48,-0.15,44.0,-2.198
TPMA,Infrastruktur & Konstruksi,580,0.2,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | News_BULLISH*** | RSI37,1,36.8,16.5,16.7,DN,91,-198.9,BELOW,CONTINUATION,NONE,BEARISH,4.0,580,600,566,603,620,637,2.4,4.0,1.67,71428,41428240,1000000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-313056.8293136447,0.0059731182273287985,7014133.333333332,NO,5195070,3013140600.0,0.5,1039014037,3496480134,False,0.0,6130386,670164055,388695151900.0,363654912,0.78,0.5,RETAIL_DOMINANT,1039014037,reported,3496480134,2027958566912,0.23,POSITIVE,1,0.0,TIDAK DIUJI,-0.48,-0.15,36.81,-3.127
ICBP,Consumer & Retail,6775,0.1,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | ADX35X | RSI32 | Vol UP,0,31.7,34.9,3.2,DN,100,-186.7,BELOW,NONE,NONE,BEARISH,11.1,6775,7525,6572,7114,7367,7621,3.0,5.0,1.67,4926,33373650,1000000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-598826.2167438488,-0.23887754038385273,-29142008.80952382,NO,3972891,26916336525.0,0.17,2270223630,11661908000,False,-3.2,4430806,1471672469,9970580977475.0,794578270,0.27,0.17,RETAIL_DOMINANT,2270223630,reported,11661908000,79009429848064,-0.15,NEGATIVE,2,0.0,TIDAK DIUJI,-0.48,-0.15,34.99,-142.404
PPRO,Properti & Real Estate,21,0.1,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | ADX28 | RSI33 | Vol UP | OBV+Trend,0,33.2,28.4,0.0,DN,100,-182.1,BELOW,NONE,NONE,BEARISH,39.2,21,32,19,24,27,29,9.5,14.3,1.51,500000,10500000,1000000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-24524520.32397674,-0.1589382672925436,-170110600.0,NO,48627875,1021185375.0,0.22,21612388941,61675671883,False,-1.8,66195583,13999424937,293987923677.0,7564336129,0.35,0.22,RETAIL_DOMINANT,21612388941,reported,61675671883,1295189147648,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,33.23,-1.732
ABMM,Konglomerat & Investasi,2970,-0.2,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RSI42* | OBV+Trend,-1,42.1,20.1,5.3,DN,91,-169.9,BELOW,CONTINUATION,NONE,BEARISH,4.9,2970,3110,2880,3121,3234,3347,3.0,5.1,1.7,11111,32999670,1000000,RANGING,Bull,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-99869.69345051178,-0.035325117082030975,-5069341.049146935,NO,752653,2235379410.0,0.27,273692133,2753165000,False,-0.8,1583510,177147234,526127284980.0,95792246,0.42,0.27,RETAIL_DOMINANT,273692133,reported,2753165000,8176899981312,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,45.35,17.382
SMGR,Industri Dasar & Logam,2040,-0.2,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Murah | Stoch8UP | Vol UP | CCI-OS,-1,26.7,23.9,7.7,DN,100,-254.8,BELOW,NONE,NONE,BEARISH,21.9,2040,2490,1923,2235,2381,2528,5.7,9.6,1.68,8547,17435880,1000000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-2178337.6838421226,-0.36536800494960553,-72254783.65079364,NO,7374713,15044414520.0,0.22,3277650465,6735544089,False,-1.8,8983026,2123098090,4331120103600.0,1147177662,0.35,0.22,RETAIL_DOMINANT,3277650465,reported,6735544089,13740510543872,0.0,NEUTRAL,2,0.0,TIDAK DIUJI,-0.48,-0.15,27.41,-100.447
ISAT,Teknologi & Telco,1950,-0.4,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | RSI38 | Vol UP | CCI-OS,-1,38.4,19.1,18.0,DN,88,-115.0,BELOW,CONTINUATION,NONE,BEARISH,12.3,1950,2170,1853,2111,2232,2352,5.0,8.3,1.66,10309,20102550,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-715231.1206602119,-0.04232809485919248,-6924619.1464091465,NO,23039818,44927645100.0,0.27,8378115670,32250810956,False,-0.8,13022583,5422735368,10574333967600.0,2932340484,0.42,0.27,RETAIL_DOMINANT,8378115670,reported,32250810956,62889079603200,0.13,POSITIVE,3,0.0,TIDAK DIUJI,-0.48,-0.15,43.29,-42.501
MIKA,Kesehatan,1980,-0.6,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | News_BULLISH*** | RSI33 | Vol UP | CCI-OS,-1,32.8,23.1,4.0,DN,63,-221.1,BELOW,NONE,NONE,BEARISH,8.0,1980,2180,1903,2108,2204,2301,3.9,6.5,1.67,12987,25714260,1000000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-124397.57021795772,-0.25963924926482335,-6726237.027417034,NO,8282983,16400306340.0,0.17,4733133179,13907481500,False,-3.2,1853676,3068253584,6075142096320.0,1656596612,0.27,0.17,RETAIL_DOMINANT,4733133179,reported,13907481500,27536813719552,0.42,POSITIVE,2,0.0,TIDAK DIUJI,-0.48,-0.15,38.77,-27.667
JPFA,Consumer & Retail,2350,0.6,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI39 | Vol UP,-1,39.1,19.4,2.5,DN,78,-116.7,BELOW,CONTINUATION,NONE,BEARISH,17.8,2350,2730,2217,2572,2739,2905,5.7,9.4,1.65,7518,17667300,1000000,RANGING,Bear,Bull,ACCUMULATION,40,"VPT_RISING, AD_RISING",1222638.1854749436,0.15851955803962542,46501216.86524005,NO,35591832,83640805200.0,0.7,5084547494,8716079901,False,0.8,13947833,3269364040,7683005494000.0,1779591622,1.09,0.7,RETAIL_DOMINANT,5084547494,reported,8716079901,27325022339072,0.0,NEUTRAL,3,0.0,TIDAK DIUJI,-0.48,-0.15,48.31,51.103
TOBA,Energi & Tambang,585,-0.2,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Alpha_Leader*** | RSI41* | OBV+Trend,-1,40.8,15.4,0.0,DN,100,-75.2,BELOW,CONTINUATION,NONE,BEARISH,22.6,574,679,540,660,717,773,7.7,12.8,1.66,22222,12999870,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,3636499.886793345,0.048617269528175015,21583258.846153736,NO,10671372,6242752620.0,0.5,2134274505,8249360331,False,0.0,19398583,1376607057,805315128345.0,746996076,0.78,0.5,RETAIL_DOMINANT,2134274505,reported,8249360331,4825876004864,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,43.21,0.103
NELY,Transportasi & Logistik,320,1.1,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI33 | OBV+Trend,-2,33.1,17.7,24.1,DN,100,-239.5,BELOW,NONE,NONE,BEARISH,9.9,320,352,295,362,394,426,7.8,13.1,1.68,40000,12800000,1000000,TRENDING,Bear,Bear,ACCUMULATION,40,"VPT_RISING, AD_RISING",42578.77448273264,-0.042283749424639756,350673.19543201907,NO,350220,112070400.0,0.7,50031500,2350000000,False,0.8,792413,32170255,10294481600.0,17511025,1.09,0.7,RETAIL_DOMINANT,50031500,reported,2350000000,752000040960,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,36.23,-8.555
