Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
CPIN,Consumer & Retail,3980,3.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,15,15,25,20,0,41.5,20.1,3.7,DN,82,-91.5,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,17.4,3980,4530,3823,4241,4438,4634,3.9,6.6,1.69,636,2531280,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-380774.8580720853,-0.07808923333146453,-8153676.291486289,NO,16405953,65295692940.0,0.22,7291534680,16398000000,False,-1.8,6382233,4723091589,18797904524220.0,2552037138,0.35,0.22,RETAIL_DOMINANT,7291534680,reported,16398000000,65264041328640,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,43.47,-40.246,NEUTRAL,0.0,23.8% Modal (Beli ±5 Lot),BIG_ACCUMULATION,15000,3440.62,0.020739,0.413
CMNP,Infrastruktur & Konstruksi,1530,8.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader***,15,0,50,50,0,50.8,28.2,9.1,DN,100,-43.5,BELOW,CONTINUATION,NONE,BEARISH,24.3,1425,1795,1425,1704,1835,1966,6.9,11.4,1.65,952,1456560,100000,TRENDING,Bull,Bull,NEUTRAL,50,AD_FALLING,951574.2072483511,-0.4893627428221965,-13133006.628352491,NO,31806344,48663706320.0,0.5,6361268817,6696354391,False,0.0,932083,4103018388,6277618133640.0,2226444085,0.78,0.5,RETAIL_DOMINANT,6361268817,reported,6696354391,10245422186496,0.0,NEUTRAL,0,75.0,ULTRA BUY,-0.68,0.87,48.18,15.308,NEUTRAL,0.0,25.0% Modal (Beli ±16 Lot),BIG_ACCUMULATION,15000,5077.29,0.046459,-0.0792
TOTL,Infrastruktur & Konstruksi,1235,9.2,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | EMA*,14,0,25,50,15,62.1,33.0,59.3,DN,90,65.9,ABOVE,CONTINUATION,NONE,BULLISH,17.9,1090,1260,1180,1327,1396,1465,4.5,7.4,1.64,1818,2245230,100000,TRENDING,Bull,Bull,ACCUMULATION,60,"VPT_RISING, AD_RISING",858060.5807423273,0.15684402969679825,11210498.82271839,NO,8311943,10265249605.0,0.8,1038992900,3410000000,False,1.8,3913603,667033442,823786300870.0,363647515,1.25,0.8,RETAIL_DOMINANT,1038992900,reported,3410000000,4211349913600,0.0,NEUTRAL,0,75.0,ULTRA BUY,-0.68,0.87,61.36,42.731,NEUTRAL,0.0,25.0% Modal (Beli ±20 Lot),BIG_ACCUMULATION,15000,5612.03,0.028456,0.3212
MYOR,Consumer & Retail,1770,4.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,14,15,15,20,0,43.0,21.9,40.6,UP,80,-64.8,BELOW,CONTINUATION,NONE,BEARISH,11.4,1705,1910,1701,1885,1971,2057,3.9,6.5,1.67,1449,2564730,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-1706189.529359856,-0.20333772019578722,-54625106.500721455,NO,7361039,13029039030.0,0.22,3271573012,22127649725,False,-1.8,13030366,2119161419,3750915711630.0,1145050554,0.35,0.22,RETAIL_DOMINANT,3271573012,reported,22127649725,39165936795648,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,43.87,-33.706,NEUTRAL,0.0,23.8% Modal (Beli ±13 Lot),BIG_ACCUMULATION,15000,3440.62,0.021788,0.3348
AMRT,Consumer & Retail,1415,2.5,TUNGGU,E,Macro_Defensive- | Broksum_ACCUM***,14,15,15,20,0,44.8,14.2,50.0,UP,87,-27.5,BELOW,CONTINUATION,NONE,BEARISH,18.1,1320,1540,1336,1546,1645,1743,5.6,9.3,1.66,1265,1789975,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-810337.6681703366,0.06942064386992834,33344092.8765679,NO,51014996,72186219340.0,0.27,18550907872,41091832700,False,-0.8,39141136,12007075121,16990011296215.0,6492817755,0.42,0.27,RETAIL_DOMINANT,18550907872,reported,41091832700,58144944291840,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,51.58,-12.644,NEUTRAL,0.0,23.8% Modal (Beli ±16 Lot),BIG_ACCUMULATION,15000,3929.32,0.033204,0.5315
BBYB,Perbankan,300,5.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,14,15,50,0,0,43.6,12.8,8.0,DN,100,-87.1,BELOW,CONTINUATION,NONE,BEARISH,18.3,300,340,281,331,355,378,6.3,10.3,1.63,5263,1578900,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-2023221.3370930552,-0.21039743411878895,-94915352.0634923,NO,14868799,4460639700.0,0.22,6608355256,13350482346,False,-1.8,25708686,4280562118,1284168635400.0,2312924339,0.35,0.22,RETAIL_DOMINANT,6608355256,reported,13350482346,4005144559616,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,45.86,-4.772,NEUTRAL,0.0,23.8% Modal (Beli ±79 Lot),BIG_ACCUMULATION,15000,4355.07,0.032548,0.7693
SIMP,Agrikultur,655,3.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,14,15,50,0,0,37.0,28.7,1.9,DN,100,-136.7,BELOW,CONTINUATION,NONE,BEARISH,36.5,655,890,602,743,809,875,8.1,13.4,1.65,1886,1235330,100000,TRENDING,Bear,Bull,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-11327825.282657959,-0.06277216630704201,-324178056.14385617,NO,6208429,4066520995.0,0.27,2257610788,15501310000,False,-0.8,46918666,1461238584,957111272520.0,790163775,0.42,0.27,RETAIL_DOMINANT,2257610788,reported,15501310000,10153358262272,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,40.2,0.85,NEUTRAL,0.0,23.8% Modal (Beli ±36 Lot),BIG_ACCUMULATION,15000,3704.84,0.044677,0.3309
UNVR,Consumer & Retail,1800,4.0,TUNGGU,E,Macro_Defensive- | PBV_Mahal- | Pullback_EMA21** | Broksum_ACCUM***,14,15,-20,20,15,51.9,20.1,85.1,UP,100,34.9,ABOVE,CONTINUATION,NONE,BULLISH,31.5,1485,1910,1708,1954,2069,2184,5.1,8.6,1.69,1086,1954800,100000,TRENDING,Bear,Bear,ACCUMULATION,40,"VPT_RISING, VWAP_ABOVE_DELTA_POS, AD_FALLING",3481800.6147343125,-0.2649342947380225,-165291237.44233495,NO,38899239,70018630200.0,0.7,5557034244,37981233300,False,0.8,25075726,3573173020,6431711436000.0,1944961985,1.09,0.7,RETAIL_DOMINANT,5557034244,reported,37981233300,68366219870208,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,50.76,-46.912,NEUTRAL,0.0,23.8% Modal (Beli ±13 Lot),BIG_ACCUMULATION,15000,5186.34,0.037986,0.4561
PPRE,Infrastruktur & Konstruksi,123,5.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,14,15,15,20,0,43.5,18.2,10.3,UP,100,-119.6,BELOW,CONTINUATION,NONE,BEARISH,27.0,118,159,104,155,179,203,15.4,26.0,1.69,5263,647349,100000,TRENDING,Bear,Bear,NEUTRAL,50,AD_FALLING,195227831.8335142,0.009429129873559407,-1126111615.122374,NO,11343317,1395227991.0,0.5,2268663492,10224271000,False,0.0,274884760,1463287953,179984418219.0,794032222,0.78,0.5,RETAIL_DOMINANT,2268663492,reported,10224271000,1257585377280,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,44.32,-4.325,NEUTRAL,0.0,23.8% Modal (Beli ±193 Lot),BIG_ACCUMULATION,15000,4350.87,0.122449,0.3384
AKRA,Energi & Tambang,1490,10.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,14,0,25,50,15,57.0,24.8,63.0,DN,84,19.4,ABOVE,CONTINUATION,BEARISH_DIV,BULLISH,11.9,1393,1540,1422,1604,1689,1775,4.6,7.7,1.67,1470,2190300,100000,TRENDING,Bull,Bull,ACCUMULATION,60,"CMF_POSITIVE, AD_RISING",4089169.0736287627,0.3531432886432637,86046166.7224442,NO,50825216,75729571840.0,0.8,6353152072,19799769600,False,1.8,23805333,4078723631,6077298210190.0,2223603225,1.25,0.8,RETAIL_DOMINANT,6353152072,reported,19799769600,29501656399872,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,55.33,46.187,NEUTRAL,0.0,23.8% Modal (Beli ±15 Lot),BIG_ACCUMULATION,15000,4831.39,0.02206,0.0391
NELY,Transportasi & Logistik,306,4.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,14,15,50,0,0,33.3,28.5,13.3,DN,100,-93.0,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,22.1,304,352,285,341,368,394,6.9,11.4,1.65,4761,1456866,100000,TRENDING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-129826.12157174014,0.04862511134128998,498976.14163614187,NO,250157,76548042.0,0.5,50031500,2350000000,False,0.0,670386,32270318,9874717308.0,17511025,0.78,0.5,RETAIL_DOMINANT,50031500,reported,2350000000,719100051456,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,34.16,-13.662,NEUTRAL,0.0,23.8% Modal (Beli ±77 Lot),BIG_ACCUMULATION,15000,3325.24,0.017834,0.6478
SSMS,Agrikultur,1330,9.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,14,0,25,50,15,51.8,11.3,52.5,UP,53,56.0,ABOVE,CONTINUATION,NONE,BULLISH,11.4,1237,1346,1266,1437,1517,1597,4.8,8.0,1.67,1562,2077460,100000,RANGING,Bear,Bear,ACCUMULATION,80,"VPT_RISING, CMF_POSITIVE",507464.23668362986,0.19330682358114415,18383242.503004216,NO,24999981,33249974730.0,0.9,2777775750,9525000000,False,3.2,6986840,1780554257,2368137161810.0,972221512,1.4,0.9,RETAIL_DOMINANT,2777775750,reported,9525000000,12668250357760,0.0,NEUTRAL,0,70.0,ULTRA BUY,-0.68,0.87,54.21,4.331,NEUTRAL,0.0,25.0% Modal (Beli ±18 Lot),BIG_ACCUMULATION,15000,2779.1,0.02301,0.1368
SIDO,Consumer & Retail,466,2.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,14,15,15,20,0,31.5,24.8,10.0,DN,81,-149.1,BELOW,NONE,NONE,BEARISH,10.3,466,515,453,487,503,518,2.8,4.5,1.61,7692,3584472,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-1621258.213768793,-0.04309249713982038,-22824812.878787868,NO,16883074,7867512484.0,0.27,6139299664,29435200000,False,-0.8,15028766,3973661708,1851726355928.0,2148754882,0.42,0.27,RETAIL_DOMINANT,6139299664,reported,29435200000,13716803289088,0.0,NEUTRAL,0,55.0,BUY,-0.68,0.87,36.31,-6.441,NEUTRAL,0.0,16.3% Modal (Beli ±34 Lot),BIG_ACCUMULATION,15000,2560.8,0.015217,0.3257
WIFI,Teknologi & Telco,2250,1.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | Broksum_ACCUM***,13,15,0,20,0,43.2,12.0,17.9,DN,60,-147.8,BELOW,CONTINUATION,NONE,BEARISH,14.1,2250,2530,2102,2496,2681,2865,6.6,10.9,1.65,675,1518750,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-1956948.7586942017,-0.23287610236166278,-111316262.95423865,NO,4779605,10754111250.0,0.22,2124268974,5308549015,False,-1.8,22749770,1375995229,3095989265250.0,743494140,0.35,0.22,RETAIL_DOMINANT,2124268974,reported,5308549015,11944235892736,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,43.85,1.846,NEUTRAL,0.0,23.8% Modal (Beli ±10 Lot),BIG_ACCUMULATION,15000,2607.5,0.027674,0.8419
AWAN,Pantauan Khusus (High Volatility),145,2.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,-5,20,0,38.0,13.9,17.2,DN,100,-167.6,BELOW,CONTINUATION,NONE,BEARISH,14.8,145,165,135,162,175,189,6.9,11.7,1.7,10000,1450000,100000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-70095.96261066385,-0.05870514185890242,423304.30680431426,NO,4014828,582150060.0,0.5,802965600,3435000000,False,0.0,685653,517912812,75097357740.0,281037960,0.78,0.5,RETAIL_DOMINANT,802965600,reported,3435000000,498075009024,0.0,NEUTRAL,0,55.0,BUY,-0.68,0.87,38.02,-1.91,NEUTRAL,0.0,16.3% Modal (Beli ±112 Lot),BIG_ACCUMULATION,15000,3801.94,0.025467,0.1265
PANI,Transportasi & Logistik,8450,-0.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,13,15,-20,20,0,46.8,15.6,14.3,DN,84,-84.9,BELOW,CONTINUATION,NONE,BEARISH,12.7,8450,9425,7903,9362,10046,10729,6.5,10.8,1.66,182,1537900,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",428302.93384204805,-0.10924678141469381,-21295422.030941397,NO,7928146,66992833700.0,0.27,2882962283,18117025598,False,-0.8,5604746,1865997338,15767677506100.0,1009036799,0.42,0.27,RETAIL_DOMINANT,2882962283,reported,18117025598,153088874774528,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,50.49,41.829,NEUTRAL,0.0,23.8% Modal (Beli ±2 Lot),BIG_ACCUMULATION,15000,3937.41,0.035695,0.765
PTPP,Infrastruktur & Konstruksi,240,4.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,13,15,40,0,0,33.2,24.3,0.0,UP,100,-128.2,BELOW,NONE,BULLISH_DIV,BEARISH,14.2,240,274,225,264,283,301,6.2,10.0,1.61,6666,1599840,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",3250469.45161736,-0.4200780413052505,-91596418.57142857,NO,8307702,1993848480.0,0.27,3020982620,6185341454,False,-0.8,9905436,1955331002,469279440480.0,1057343916,0.42,0.27,RETAIL_DOMINANT,3020982620,reported,6185341454,1484481888256,0.0,NEUTRAL,0,55.0,BUY,-0.68,0.87,37.08,-9.777,NEUTRAL,0.0,16.3% Modal (Beli ±67 Lot),BIG_ACCUMULATION,15000,3318.24,0.023261,0.575
SMBR,Industri Dasar & Logam,196,5.2,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,13,15,40,0,0,34.2,31.5,8.0,DN,100,-117.9,BELOW,NONE,NONE,BEARISH,27.1,196,238,184,216,230,245,6.1,10.2,1.67,8333,1633268,100000,RANGING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",41025.783900803886,-0.0602061931733689,-20493278.174603164,NO,12162388,2383828048.0,0.5,2432477659,9932534336,False,0.0,6583620,1568948091,307513825836.0,851367180,0.78,0.5,RETAIL_DOMINANT,2432477659,reported,9932534336,1946776764416,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,34.68,-8.97,NEUTRAL,0.0,23.8% Modal (Beli ±121 Lot),BIG_ACCUMULATION,15000,3418.18,0.033999,0.5582
ROTI,Consumer & Retail,610,3.7,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,13,20,15,0,0,28.3,39.6,6.2,DN,100,-98.9,BELOW,NONE,NONE,BEARISH,23.5,610,724,590,644,669,695,3.3,5.6,1.7,5000,3050000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-788149.9916574452,-0.10908910100317444,-12983555.714285713,NO,1057803,645259830.0,0.22,470134676,5622275488,False,-1.8,5672130,304529737,185763139570.0,164547136,0.35,0.22,RETAIL_DOMINANT,470134676,reported,5622275488,3429588008960,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,28.28,-20.134,NEUTRAL,0.0,23.8% Modal (Beli ±38 Lot),BIG_ACCUMULATION,15000,2827.93,0.015592,0.4659
DOID,Energi & Tambang,232,0.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,-5,20,0,32.5,27.0,4.3,DN,100,-130.7,BELOW,NONE,NONE,BEARISH,20.9,232,280,220,253,268,284,5.2,9.1,1.75,8333,1933256,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-792414.3006244879,-0.22787626060945002,-30839451.428571403,NO,10843051,2515587832.0,0.27,3942927814,7357169432,False,-0.8,5840240,2552060029,592077926728.0,1380024734,0.42,0.27,RETAIL_DOMINANT,3942927814,reported,7357169432,1706863362048,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.68,0.87,34.55,-8.649,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3249.77,0.025836,0.5918
ITMG,Energi & Tambang,24100,1.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,5,20,0,39.1,19.3,18.6,DN,100,-174.9,BELOW,CONTINUATION,NONE,BEARISH,12.9,24100,26850,22990,25950,27338,28725,4.6,7.7,1.67,90,2169000,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-244171.76774041168,-0.14608268264521881,-5484694.7848088145,NO,869509,20955166900.0,0.22,386448579,1123887100,False,-1.8,3130586,250322068,6032761838800.0,135257002,0.35,0.22,RETAIL_DOMINANT,386448579,reported,1123887100,27085678575616,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.68,0.87,39.38,-115.003,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3909.56,0.022581,0.164
MIDI,Consumer & Retail,336,11.2,TUNGGU,E,Macro_Defensive- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Pullback_EMA21** | EMA*,13,0,15,50,15,53.2,33.3,44.4,DN,100,0.4,BELOW,CONTINUATION,BEARISH_DIV,BULLISH,14.7,318,354,322,359,376,393,4.2,6.8,1.62,7142,2399712,100000,TRENDING,Bull,Bear,ACCUMULATION,40,"VPT_RISING, AD_RISING",3499196.888371949,0.0013981007991713443,2205619.1197690964,NO,52047386,17487921696.0,0.7,7435340858,33435294800,False,0.8,18862786,4780924172,1606390521792.0,2602369300,1.09,0.7,RETAIL_DOMINANT,7435340858,reported,33435294800,11234259763200,0.0,NEUTRAL,0,75.0,ULTRA BUY,-0.68,0.87,59.59,10.548,NEUTRAL,0.0,25.0% Modal (Beli ±74 Lot),BIG_ACCUMULATION,15000,5324.51,0.020807,0.4566
BBRI,Perbankan,3220,10.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Pullback_EMA21** | Broksum_ACCUM***,12,0,25,50,0,52.2,22.6,63.2,UP,70,31.9,ABOVE,CONTINUATION,NONE,BULLISH,11.1,2990,3310,3120,3386,3510,3635,3.1,5.2,1.68,1000,3220000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-10796843.114490397,-0.25909364066744117,-1437778420.6776524,NO,157267983,506402905260.0,0.22,69896881440,151559001603,False,-1.8,276867953,45275704953,145787769948660.0,24463908504,0.35,0.22,RETAIL_DOMINANT,69896881440,reported,151559001603,488019953975296,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,50.81,-15.774,NEUTRAL,0.0,23.8% Modal (Beli ±7 Lot),BIG_ACCUMULATION,15000,3699.52,0.020412,0.7481
DEWA,Energi & Tambang,474,3.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | Broksum_ACCUM***,11,15,25,0,0,42.8,19.2,15.8,DN,71,-122.3,BELOW,CONTINUATION,NONE,BEARISH,24.9,468,580,437,536,583,629,7.8,13.1,1.68,2702,1280748,100000,TRENDING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-134020986.67256236,-0.20693851624232537,-4206745857.6920967,NO,63245056,29978156544.0,0.22,28108913947,40687434244,False,-1.8,638527893,18207549010,8630378230740.0,9838119881,0.35,0.22,RETAIL_DOMINANT,28108913947,reported,40687434244,19285843902464,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,41.17,-4.449,NEUTRAL,0.0,23.8% Modal (Beli ±50 Lot),BIG_ACCUMULATION,15000,3057.25,0.039537,0.7677
NIKL,Industri Dasar & Logam,330,7.7,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | News_BULLISH***,11,0,-20,50,15,50.0,31.3,23.7,UP,100,20.9,BELOW,CONTINUATION,NONE,BEARISH,65.4,284,470,267,414,476,539,19.1,25.5,1.34,1587,523710,100000,HIGH_VOLATILITY,Bull,Bull,ACCUMULATION,60,"VOL_SPIKE_STABLE, VPT_RISING",64364814.48128188,0.119047759371384,119553021.29761168,YES,5027320,1659015600.0,0.8,628415084,2523350000,False,1.8,34783006,403442485,133136020050.0,219945279,1.25,0.8,RETAIL_DOMINANT,628415084,reported,2523350000,832705527808,0.06,POSITIVE,10,0.0,TIDAK DIUJI,-0.68,0.87,51.66,22.731,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,5001.33,0.094564,0.4612
BWPT,Agrikultur,119,3.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,11,15,25,0,0,36.4,21.4,7.1,DN,100,-237.0,BELOW,CONTINUATION,NONE,BEARISH,16.9,119,139,111,132,142,152,6.7,10.9,1.63,12500,1487500,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",3034176.8489183187,-0.13855447445799965,-496843696.19047594,NO,20788108,2473784852.0,0.27,7559312012,31122368200,False,-0.8,142310546,4892764700,582238999300.0,2645759204,0.42,0.27,RETAIL_DOMINANT,7559312012,reported,31122368200,3703561781248,0.0,NEUTRAL,0,55.0,BUY,-0.68,0.87,37.32,-0.62,NEUTRAL,0.0,16.3% Modal (Beli ±136 Lot),BIG_ACCUMULATION,15000,3640.61,0.029624,0.5628
BNLI,Konglomerat & Investasi,3290,5.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | RS_Strong* | Pullback_EMA21** | Broksum_ACCUM***,11,0,0,50,15,51.0,19.0,59.2,UP,100,30.6,BELOW,CONTINUATION,NONE,BULLISH,18.3,2890,3440,3001,3772,4134,4496,8.8,14.7,1.67,346,1138340,100000,RANGING,Bear,Bear,ACCUMULATION,40,"VPT_RISING, AD_RISING",44250.957448927875,0.06677436094351875,271322.8093680512,NO,187419,616608510.0,0.7,26774171,26880234,False,0.8,95413,17215793,56639958970.0,9370959,1.09,0.7,RETAIL_DOMINANT,26774171,reported,26880234,119036511780864,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,56.09,31.109,NEUTRAL,0.0,23.8% Modal (Beli ±7 Lot),BIG_ACCUMULATION,15000,5095.0,0.051527,0.538
AREA,Pantauan Khusus (High Volatility),302,3.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,10,15,15,0,0,33.4,19.6,21.4,DN,100,-176.4,BELOW,CONTINUATION,NONE,BEARISH,14.8,302,346,279,340,368,397,7.6,12.6,1.66,4347,1312794,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-38080.26083251031,-0.17446269157900593,-2175162.142535826,NO,1147506,346546812.0,0.22,510002673,2539601000,False,-1.8,582030,330354232,99766978064.0,178500935,0.35,0.22,RETAIL_DOMINANT,510002673,reported,2539601000,766959484928,0.0,NEUTRAL,0,55.0,BUY,-0.68,0.87,37.01,-6.722,NEUTRAL,0.0,16.3% Modal (Beli ±53 Lot),BIG_ACCUMULATION,15000,3340.85,0.0205,0.7139
LEAD,Infrastruktur & Konstruksi,121,3.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | News_BULLISH*** | Broksum_ACCUM***,10,15,-5,0,15,37.1,14.0,8.9,DN,100,-142.9,BELOW,CONTINUATION,NONE,BEARISH,34.8,121,168,108,142,158,175,10.7,17.4,1.63,7692,930732,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",5539654.880738497,-0.11863162602368751,-148958777.57936502,NO,5701013,689822573.0,0.27,2073095692,5799616328,False,-0.8,54363123,1341811187,162359153627.0,725583492,0.42,0.27,RETAIL_DOMINANT,2073095692,reported,5799616328,701753589760,0.22,POSITIVE,3,0.0,TIDAK DIUJI,-0.68,0.87,38.17,-4.428,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3709.84,0.052439,0.6422
SCMA,Konglomerat & Investasi,246,1.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | Broksum_ACCUM***,10,15,15,0,0,40.4,20.1,12.0,DN,83,-107.0,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,26.1,246,308,229,275,297,318,6.9,11.8,1.71,5882,1446972,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-6383885.213894483,-0.14258509322698826,-156621755.25252533,NO,9389011,2309696706.0,0.22,4172894053,63504703280,False,-1.8,71514900,2702992124,664936062504.0,1460512918,0.35,0.22,RETAIL_DOMINANT,4172894053,reported,63504703280,15622157107200,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,40.42,-5.984,NEUTRAL,0.0,23.8% Modal (Beli ±96 Lot),BIG_ACCUMULATION,15000,3391.12,0.034819,0.5598
